,ARID,ORID,PHASE,STA,ATIME,TIMEDEF,LAT,LON,DEPTH,OTIME
1316,59138385,6334239,P,WRA,2010137,d,51.551902,-178.35537,54.628184,2010137
1317,59140579,6334239,P,JKA,2010137,d,51.551902,-178.35537,54.628184,2010137
1318,59140774,6334239,P,TKL,2010137,d,51.551902,-178.35537,54.628184,2010137
1319,59142994,6334239,P,AKTO,2010137,d,51.551902,-178.35537,54.628184,2010137
1320,59143167,6334239,P,NEW,2010137,d,51.551902,-178.35537,54.628184,2010137
1321,59143176,6334239,P,BVAR,2010137,d,51.551902,-178.35537,54.628184,2010137
1322,59143192,6334239,P,SPITS,2010137,d,51.551902,-178.35537,54.628184,2010137
1323,59143229,6334239,P,HFS,2010137,d,51.551902,-178.35537,54.628184,2010137
1324,59138393,6334080,P,MAW,2010137,d,-21.55915,-177.84889,390.17339,2010137
1325,59138395,6334080,P,STKA,2010137,d,-21.55915,-177.84889,390.17339,2010137
1326,59138404,6334080,P,VNDA,2010137,d,-21.55915,-177.84889,390.17339,2010137
1327,59138409,6334080,P,USRK,2010137,d,-21.55915,-177.84889,390.17339,2010137
1328,59138426,6334080,P,TXAR,2010137,d,-21.55915,-177.84889,390.17339,2010137
1329,59138525,6334080,P,NVAR,2010137,d,-21.55915,-177.84889,390.17339,2010137
1330,59138533,6334080,P,CMAR,2010137,d,-21.55915,-177.84889,390.17339,2010137
1331,59138574,6334080,P,PDAR,2010137,d,-21.55915,-177.84889,390.17339,2010137
1332,59138577,6334080,P,ILAR,2010137,d,-21.55915,-177.84889,390.17339,2010137
1333,59138580,6334080,P,PETK,2010137,d,-21.55915,-177.84889,390.17339,2010137
1334,59138584,6334080,P,WRA,2010137,d,-21.55915,-177.84889,390.17339,2010137
1335,59138589,6334080,P,MJAR,2010137,d,-21.55915,-177.84889,390.17339,2010137
1336,59139756,6334345,P,PETK,2010137,d,57.324925,-155.45454,68.421758,2010137
1337,59139957,6334345,P,CMAR,2010137,d,57.324925,-155.45454,68.421758,2010137
1338,59139965,6334345,P,PDAR,2010137,d,57.324925,-155.45454,68.421758,2010137
1339,59141822,6334345,P,AAK,2010137,d,57.324925,-155.45454,68.421758,2010137
1340,59144654,6334345,P,BVAR,2010137,d,57.324925,-155.45454,68.421758,2010137
1341,59139943,6334346,P,MKAR,2010137,d,36.075609,71.006327,149.06251,2010137
1342,59140174,6334346,P,ARCES,2010137,d,36.075609,71.006327,149.06251,2010137
1343,59140191,6334346,P,TORD,2010137,d,36.075609,71.006327,149.06251,2010137
1344,59140200,6334346,P,FINES,2010137,d,36.075609,71.006327,149.06251,2010137
1345,59144655,6334346,P,BVAR,2010137,d,36.075609,71.006327,149.06251,2010137
1346,59140632,6334018,P,MKAR,2010137,d,1.7854821,96.896516,0.0,2010137
1347,59140649,6334018,P,SONM,2010137,d,1.7854821,96.896516,0.0,2010137
1348,59140666,6334018,P,ZALV,2010137,d,1.7854821,96.896516,0.0,2010137
1349,59140694,6334018,Pn,CMAR,2010137,d,1.7854821,96.896516,0.0,2010137
1350,59140706,6334018,P,WRA,2010137,d,1.7854821,96.896516,0.0,2010137
1351,59140715,6334018,P,KSRS,2010137,d,1.7854821,96.896516,0.0,2010137
1352,59140824,6334018,P,MJAR,2010137,d,1.7854821,96.896516,0.0,2010137
1353,59140800,6334229,P,MKAR,2010137,d,-4.3793552,153.58102,105.54075,2010137
1354,59140826,6334229,P,STKA,2010137,d,-4.3793552,153.58102,105.54075,2010137
1355,59140866,6334229,P,WRA,2010137,d,-4.3793552,153.58102,105.54075,2010137
1356,59141049,6334229,P,BVAR,2010137,d,-4.3793552,153.58102,105.54075,2010137
1357,59141568,6334089,P,SONM,2010137,d,4.7470482,96.347894,0.0,2010137
1358,59141628,6334089,P,MKAR,2010137,d,4.7470482,96.347894,0.0,2010137
1359,59141599,6334499,P,ILAR,2010137,d,53.208733,-116.636,0.0,2010137
1360,59141645,6334499,Pn,YKA,2010137,d,53.208733,-116.636,0.0,2010137
1361,59143211,6334499,Pg,NEW,2010137,d,53.208733,-116.636,0.0,2010137
1362,59141966,6334199,Pn,PLCA,2010137,d,-37.719426,-73.682963,0.0,2010137
1363,59142076,6334199,P,BOSA,2010137,d,-37.719426,-73.682963,0.0,2010137
1364,59142109,6334431,P,MKAR,2010137,d,-12.54453,166.84628,234.99988,2010137
1365,59142116,6334431,P,STKA,2010137,d,-12.54453,166.84628,234.99988,2010137
1366,59142152,6334431,P,ILAR,2010137,d,-12.54453,166.84628,234.99988,2010137
1367,59142195,6334431,P,WRA,2010137,d,-12.54453,166.84628,234.99988,2010137
1368,59143642,6334431,P,JKA,2010137,d,-12.54453,166.84628,234.99988,2010137
1369,59142129,6334378,P,NVAR,2010137,d,14.346143,-94.386693,0.0,2010137
1370,59142295,6334378,P,ILAR,2010137,d,14.346143,-94.386693,0.0,2010137
1371,59142527,6334432,P,LPAZ,2010137,d,-37.261987,-73.431324,0.0,2010137
1372,59142533,6334432,Pg,PLCA,2010137,d,-37.261987,-73.431324,0.0,2010137
1373,59142621,6334432,P,BDFB,2010137,d,-37.261987,-73.431324,0.0,2010137
1374,59142624,6334432,P,DBIC,2010137,d,-37.261987,-73.431324,0.0,2010137
1375,59142641,6334432,P,TORD,2010137,d,-37.261987,-73.431324,0.0,2010137
1376,59142651,6334432,P,TXAR,2010137,d,-37.261987,-73.431324,0.0,2010137
1377,59142656,6334432,P,BOSA,2010137,d,-37.261987,-73.431324,0.0,2010137
1378,59142663,6334432,P,MAW,2010137,d,-37.261987,-73.431324,0.0,2010137
1379,59142678,6334432,P,ULM,2010137,d,-37.261987,-73.431324,0.0,2010137
1380,59142683,6334432,P,PDAR,2010137,d,-37.261987,-73.431324,0.0,2010137
1381,59142689,6334432,P,NVAR,2010137,d,-37.261987,-73.431324,0.0,2010137
1382,59144351,6334432,Pn,CFAA,2010137,d,-37.261987,-73.431324,0.0,2010137
1383,59144401,6334432,P,SIV,2010137,d,-37.261987,-73.431324,0.0,2010137
1384,59144406,6334432,P,QSPA,2010137,d,-37.261987,-73.431324,0.0,2010137
1385,59142774,6334469,P,TXAR,2010137,d,13.770558,-88.139188,0.0,2010137
1386,59142829,6334469,P,NVAR,2010137,d,13.770558,-88.139188,0.0,2010137
1387,59142837,6334469,P,PDAR,2010137,d,13.770558,-88.139188,0.0,2010137
1388,59142853,6334469,P,YKA,2010137,d,13.770558,-88.139188,0.0,2010137
1389,59142978,6334469,P,ILAR,2010137,d,13.770558,-88.139188,0.0,2010137
1390,59144411,6334469,Pn,CMIG,2010137,d,13.770558,-88.139188,0.0,2010137
1391,59142983,6334498,P,MKAR,2010137,d,52.009789,176.45614,0.0,2010137
1392,59143082,6334498,P,SONM,2010137,d,52.009789,176.45614,0.0,2010137
1393,59143123,6334498,P,FINES,2010137,d,52.009789,176.45614,0.0,2010137
1394,59143134,6334498,P,YKA,2010137,d,52.009789,176.45614,0.0,2010137
1395,59143149,6334498,P,ILAR,2010137,d,52.009789,176.45614,0.0,2010137
1396,59144755,6334498,P,BVAR,2010137,d,52.009789,176.45614,0.0,2010137
1397,59144781,6334498,P,KURK,2010137,d,52.009789,176.45614,0.0,2010137
1398,59144802,6334498,P,SPITS,2010137,d,52.009789,176.45614,0.0,2010137
1399,59143073,6334497,P,PLCA,2010137,d,-34.950494,179.03723,135.78163,2010137
1400,59143075,6334497,P,STKA,2010137,d,-34.950494,179.03723,135.78163,2010137
1401,59143088,6334497,P,VNDA,2010137,d,-34.950494,179.03723,135.78163,2010137
1402,59143127,6334497,P,NVAR,2010137,d,-34.950494,179.03723,135.78163,2010137
1403,59143146,6334497,P,WRA,2010137,d,-34.950494,179.03723,135.78163,2010137
1404,59143330,6334497,P,PETK,2010137,d,-34.950494,179.03723,135.78163,2010137
1405,59144643,6334497,P,CTA,2010137,d,-34.950494,179.03723,135.78163,2010137
1406,59144796,6334497,Pn,RPZ,2010137,d,-34.950494,179.03723,135.78163,2010137
1407,59143391,6334528,P,CMAR,2010137,d,-7.0757767,102.59793,0.0,2010137
1408,59143464,6334528,P,MKAR,2010137,d,-7.0757767,102.59793,0.0,2010137
1409,59143474,6334528,P,SONM,2010137,d,-7.0757767,102.59793,0.0,2010137
1410,59143478,6334528,P,USRK,2010137,d,-7.0757767,102.59793,0.0,2010137
1411,59143481,6334528,P,ZALV,2010137,d,-7.0757767,102.59793,0.0,2010137
1412,59143498,6334528,P,KSRS,2010137,d,-7.0757767,102.59793,0.0,2010137
1413,59143524,6334528,P,WRA,2010137,d,-7.0757767,102.59793,0.0,2010137
1414,59145165,6334528,P,AAK,2010137,d,-7.0757767,102.59793,0.0,2010137
1415,59145173,6334528,P,KURK,2010137,d,-7.0757767,102.59793,0.0,2010137
1416,59143992,6334785,P,CMAR,2010137,d,8.4843149,126.72417,106.6868,2010137
1417,59144091,6334785,P,SONM,2010137,d,8.4843149,126.72417,106.6868,2010137
1418,59144109,6334785,P,MKAR,2010137,d,8.4843149,126.72417,106.6868,2010137
1419,59144118,6334785,P,USRK,2010137,d,8.4843149,126.72417,106.6868,2010137
1420,59144133,6334785,P,ARCES,2010137,d,8.4843149,126.72417,106.6868,2010137
1421,59144143,6334785,P,FINES,2010137,d,8.4843149,126.72417,106.6868,2010137
1422,59144154,6334785,P,STKA,2010137,d,8.4843149,126.72417,106.6868,2010137
1423,59144184,6334785,P,ZALV,2010137,d,8.4843149,126.72417,106.6868,2010137
1424,59144226,6334785,P,WRA,2010137,d,8.4843149,126.72417,106.6868,2010137
1425,59144070,6334363,P,BOSA,2010137,d,-16.389168,-14.210239,0.0,2010137
1426,59144095,6334363,P,ESDC,2010137,d,-16.389168,-14.210239,0.0,2010137
1427,59144135,6334363,P,DBIC,2010137,d,-16.389168,-14.210239,0.0,2010137
1428,59144145,6334363,P,FINES,2010137,d,-16.389168,-14.210239,0.0,2010137
1429,59144164,6334363,P,LPAZ,2010137,d,-16.389168,-14.210239,0.0,2010137
1430,59144169,6334363,P,GERES,2010137,d,-16.389168,-14.210239,0.0,2010137
1431,59144174,6334363,P,VNDA,2010137,d,-16.389168,-14.210239,0.0,2010137
1432,59144180,6334363,P,TXAR,2010137,d,-16.389168,-14.210239,0.0,2010137
1433,59144182,6334363,P,TORD,2010137,d,-16.389168,-14.210239,0.0,2010137
1434,59144220,6334363,P,AKASG,2010137,d,-16.389168,-14.210239,0.0,2010137
1435,59144232,6334363,P,NOA,2010137,d,-16.389168,-14.210239,0.0,2010137
1436,59145179,6334711,P,BOSA,2010137,d,-36.634052,-73.064683,0.0,2010137
1437,59145198,6334711,P,DBIC,2010137,d,-36.634052,-73.064683,0.0,2010137
1438,59145206,6334711,P,LPAZ,2010137,d,-36.634052,-73.064683,0.0,2010137
1439,59145219,6334711,P,MAW,2010137,d,-36.634052,-73.064683,0.0,2010137
1440,59145236,6334711,P,NVAR,2010137,d,-36.634052,-73.064683,0.0,2010137
1441,59145245,6334711,P,ULM,2010137,d,-36.634052,-73.064683,0.0,2010137
1442,59145251,6334711,P,VNDA,2010137,d,-36.634052,-73.064683,0.0,2010137
1443,59145259,6334711,P,TORD,2010137,d,-36.634052,-73.064683,0.0,2010137
1444,59145264,6334711,P,TXAR,2010137,d,-36.634052,-73.064683,0.0,2010137
1445,59145282,6334711,P,PDAR,2010137,d,-36.634052,-73.064683,0.0,2010137
1446,59146601,6334711,P,USHA,2010137,d,-36.634052,-73.064683,0.0,2010137
1447,59146605,6334711,P,SIV,2010137,d,-36.634052,-73.064683,0.0,2010137
1448,59146615,6334711,P,PTGA,2010137,d,-36.634052,-73.064683,0.0,2010137
1449,59146617,6334711,P,SNAA,2010137,d,-36.634052,-73.064683,0.0,2010137
1450,59146625,6334711,P,QSPA,2010137,d,-36.634052,-73.064683,0.0,2010137
1451,59145290,6334712,P,WRA,2010137,d,15.647023,121.61955,0.0,2010137
1452,59145315,6334712,P,ARCES,2010137,d,15.647023,121.61955,0.0,2010137
1453,59145395,6334712,P,FINES,2010137,d,15.647023,121.61955,0.0,2010137
1454,59146983,6334712,P,KURK,2010137,d,15.647023,121.61955,0.0,2010137
1455,59145444,6334784,P,STKA,2010137,d,-19.198782,-177.84192,653.91455,2010137
1456,59145478,6334784,P,MJAR,2010137,d,-19.198782,-177.84192,653.91455,2010137
1457,59147235,6334784,P,JAY,2010137,d,-19.198782,-177.84192,653.91455,2010137
1458,59145627,6335016,Pn,USRK,2010137,d,46.281742,152.01778,73.313826,2010137
1459,59145729,6335016,P,KSRS,2010137,d,46.281742,152.01778,73.313826,2010137
1460,59145747,6335016,Pn,MJAR,2010137,d,46.281742,152.01778,73.313826,2010137
1461,59145765,6335016,Pn,PETK,2010137,d,46.281742,152.01778,73.313826,2010137
1462,59145813,6335016,P,ESDC,2010137,d,46.281742,152.01778,73.313826,2010137
1463,59145832,6335016,P,STKA,2010137,d,46.281742,152.01778,73.313826,2010137
1464,59145838,6335016,P,ULM,2010137,d,46.281742,152.01778,73.313826,2010137
1465,59145843,6335016,P,MKAR,2010137,d,46.281742,152.01778,73.313826,2010137
1466,59145861,6335016,P,TXAR,2010137,d,46.281742,152.01778,73.313826,2010137
1467,59145866,6335016,P,ZALV,2010137,d,46.281742,152.01778,73.313826,2010137
1468,59145874,6335016,P,SONM,2010137,d,46.281742,152.01778,73.313826,2010137
1469,59145890,6335016,P,GERES,2010137,d,46.281742,152.01778,73.313826,2010137
1470,59145907,6335016,P,FINES,2010137,d,46.281742,152.01778,73.313826,2010137
1471,59145915,6335016,P,NVAR,2010137,d,46.281742,152.01778,73.313826,2010137
1472,59145921,6335016,P,SCHQ,2010137,d,46.281742,152.01778,73.313826,2010137
1473,59145933,6335016,P,CMAR,2010137,d,46.281742,152.01778,73.313826,2010137
1474,59145950,6335016,P,NOA,2010137,d,46.281742,152.01778,73.313826,2010137
1475,59145954,6335016,P,PDAR,2010137,d,46.281742,152.01778,73.313826,2010137
1476,59145958,6335016,P,ILAR,2010137,d,46.281742,152.01778,73.313826,2010137
1477,59145961,6335016,P,YKA,2010137,d,46.281742,152.01778,73.313826,2010137
1478,59145965,6335016,P,AKASG,2010137,d,46.281742,152.01778,73.313826,2010137
1479,59145970,6335016,P,WRA,2010137,d,46.281742,152.01778,73.313826,2010137
1480,59146510,6334627,P,STKA,2010137,d,-8.012762,107.76078,93.007688,2010137
1481,59146528,6334627,P,MKAR,2010137,d,-8.012762,107.76078,93.007688,2010137
1482,59146546,6334627,P,SONM,2010137,d,-8.012762,107.76078,93.007688,2010137
1483,59146648,6335017,P,STKA,2010137,d,-49.287522,121.24215,0.0,2010137
1484,59146662,6335017,P,VNDA,2010137,d,-49.287522,121.24215,0.0,2010137
1485,59146687,6335017,P,CMAR,2010137,d,-49.287522,121.24215,0.0,2010137
1486,59147711,6335017,P,QSPA,2010137,d,-49.287522,121.24215,0.0,2010137
1487,59148078,6335017,P,SNAA,2010137,d,-49.287522,121.24215,0.0,2010137
1488,59146652,6334871,P,STKA,2010137,d,-0.31706702,124.50943,92.310864,2010137
1489,59146690,6334871,P,KSRS,2010137,d,-0.31706702,124.50943,92.310864,2010137
1490,59146712,6334871,P,WRA,2010137,d,-0.31706702,124.50943,92.310864,2010137
1491,59146759,6334871,P,USRK,2010137,d,-0.31706702,124.50943,92.310864,2010137
1492,59146765,6334871,P,ZALV,2010137,d,-0.31706702,124.50943,92.310864,2010137
1493,59146769,6334871,P,MKAR,2010137,d,-0.31706702,124.50943,92.310864,2010137
1494,59146773,6334871,P,ARCES,2010137,d,-0.31706702,124.50943,92.310864,2010137
1495,59146785,6334871,P,SONM,2010137,d,-0.31706702,124.50943,92.310864,2010137
1496,59146809,6334871,P,MJAR,2010137,d,-0.31706702,124.50943,92.310864,2010137
1497,59146822,6334871,P,PETK,2010137,d,-0.31706702,124.50943,92.310864,2010137
1498,59146834,6334871,P,FINES,2010137,d,-0.31706702,124.50943,92.310864,2010137
1499,59148069,6334871,P,KAPI,2010137,d,-0.31706702,124.50943,92.310864,2010137
1500,59147140,6335133,P,ZALV,2010137,d,28.695214,128.66979,0.0,2010137
1501,59147161,6335133,P,MKAR,2010137,d,28.695214,128.66979,0.0,2010137
1502,59147164,6335133,P,ILAR,2010137,d,28.695214,128.66979,0.0,2010137
1503,59147208,6335133,P,WRA,2010137,d,28.695214,128.66979,0.0,2010137
1504,59147313,6334923,Pg,PETK,2010137,d,49.013008,153.55814,164.10327,2010137
1505,59147357,6334923,P,ZALV,2010138,d,49.013008,153.55814,164.10327,2010137
1506,59147364,6334923,P,MKAR,2010138,d,49.013008,153.55814,164.10327,2010137
1507,59147375,6334923,P,PDAR,2010138,d,49.013008,153.55814,164.10327,2010137
1508,59147636,6334983,Pg,MJAR,2010138,d,38.848521,141.55383,80.281603,2010138
1509,59147738,6334983,P,MKAR,2010138,d,38.848521,141.55383,80.281603,2010138
1510,59147768,6334983,P,ZALV,2010138,d,38.848521,141.55383,80.281603,2010138
1511,59147786,6334983,P,SONM,2010138,d,38.848521,141.55383,80.281603,2010138
1512,59147791,6334983,P,ILAR,2010138,d,38.848521,141.55383,80.281603,2010138
1513,59147800,6334983,P,PDAR,2010138,d,38.848521,141.55383,80.281603,2010138
1514,59148980,6334983,P,INK,2010138,d,38.848521,141.55383,80.281603,2010138
1515,59149178,6334983,P,AAK,2010138,d,38.848521,141.55383,80.281603,2010138
1516,59147724,6335252,Pn,CMAR,2010138,d,1.9618224,96.511685,0.0,2010138
1517,59147739,6335252,P,MKAR,2010138,d,1.9618224,96.511685,0.0,2010138
1518,59147770,6335252,P,ZALV,2010138,d,1.9618224,96.511685,0.0,2010138
1519,59147819,6335252,P,ARCES,2010138,d,1.9618224,96.511685,0.0,2010138
1520,59147901,6334982,P,CMAR,2010138,d,5.8203896,124.04832,549.07896,2010138
1521,59147915,6334982,P,WRA,2010138,d,5.8203896,124.04832,549.07896,2010138
1522,59147946,6334982,P,SONM,2010138,d,5.8203896,124.04832,549.07896,2010138
1523,59147947,6334982,P,MKAR,2010138,d,5.8203896,124.04832,549.07896,2010138
1524,59148119,6334982,P,FINES,2010138,d,5.8203896,124.04832,549.07896,2010138
1525,59149321,6334982,P,BATI,2010138,d,5.8203896,124.04832,549.07896,2010138
1526,59149445,6334982,P,SIJI,2010138,d,5.8203896,124.04832,549.07896,2010138
1527,59149446,6334982,P,JAY,2010138,d,5.8203896,124.04832,549.07896,2010138
1528,59148532,6335080,P,MKAR,2010138,d,25.998727,128.4173,27.287525,2010138
1529,59148536,6335080,P,SONM,2010138,d,25.998727,128.4173,27.287525,2010138
1530,59148550,6335080,P,ZALV,2010138,d,25.998727,128.4173,27.287525,2010138
1531,59148566,6335080,P,FINES,2010138,d,25.998727,128.4173,27.287525,2010138
1532,59148644,6335080,P,AKASG,2010138,d,25.998727,128.4173,27.287525,2010138
1533,59148650,6335080,P,WRA,2010138,d,25.998727,128.4173,27.287525,2010138
1534,59149929,6335080,Pn,JNU,2010138,d,25.998727,128.4173,27.287525,2010138
1535,59150110,6335080,P,KURK,2010138,d,25.998727,128.4173,27.287525,2010138
1536,59149134,6335134,P,MKAR,2010138,d,28.659755,128.7653,0.0,2010138
1537,59149264,6335134,P,YKA,2010138,d,28.659755,128.7653,0.0,2010138
1538,59150539,6335134,Pn,JNU,2010138,d,28.659755,128.7653,0.0,2010138
1539,59149650,6335253,P,WRA,2010138,d,-4.2954038,153.73422,0.0,2010138
1540,59149695,6335253,P,MKAR,2010138,d,-4.2954038,153.73422,0.0,2010138
1541,59149697,6335253,P,VNDA,2010138,d,-4.2954038,153.73422,0.0,2010138
1542,59149743,6335253,P,ILAR,2010138,d,-4.2954038,153.73422,0.0,2010138
1543,59149681,6335208,Pn,PLCA,2010138,d,-38.418358,-73.333423,60.972538,2010138
1544,59149808,6335208,P,TORD,2010138,d,-38.418358,-73.333423,60.972538,2010138
1545,59151138,6335208,P,SIV,2010138,d,-38.418358,-73.333423,60.972538,2010138
1546,59149910,6335484,P,ZALV,2010138,d,23.936715,125.78871,0.0,2010138
1547,59149959,6335484,P,FINES,2010138,d,23.936715,125.78871,0.0,2010138
1548,59149971,6335484,P,MKAR,2010138,d,23.936715,125.78871,0.0,2010138
1549,59149978,6335484,P,YKA,2010138,d,23.936715,125.78871,0.0,2010138
1550,59149985,6335484,P,NOA,2010138,d,23.936715,125.78871,0.0,2010138
1551,59149993,6335484,P,WRA,2010138,d,23.936715,125.78871,0.0,2010138
1552,59151669,6335484,P,KURK,2010138,d,23.936715,125.78871,0.0,2010138
1553,59150209,6335064,P,STKA,2010138,d,1.5663916,126.43194,0.0,2010138
1554,59150649,6335064,P,WRA,2010138,d,1.5663916,126.43194,0.0,2010138
1555,59151473,6335565,P,PDAR,2010138,d,20.290548,-98.356775,0.0,2010138
1556,59153073,6335565,Pg,CMIG,2010138,d,20.290548,-98.356775,0.0,2010138
1557,59153009,6335370,P,TORD,2010138,d,-3.9966114,-11.966614,0.0,2010138
1558,59153055,6335370,P,GERES,2010138,d,-3.9966114,-11.966614,0.0,2010138
1559,59153154,6335370,P,ARCES,2010138,d,-3.9966114,-11.966614,0.0,2010138
1560,59153198,6335370,P,FINES,2010138,d,-3.9966114,-11.966614,0.0,2010138
1561,59153156,6335674,P,ARCES,2010138,d,49.504893,-28.501453,0.0,2010138
1562,59153174,6335674,P,ESDC,2010138,d,49.504893,-28.501453,0.0,2010138
1563,59153177,6335674,P,ULM,2010138,d,49.504893,-28.501453,0.0,2010138
1564,59153185,6335674,P,TORD,2010138,d,49.504893,-28.501453,0.0,2010138
1565,59153194,6335674,P,TXAR,2010138,d,49.504893,-28.501453,0.0,2010138
1566,59153199,6335674,P,ILAR,2010138,d,49.504893,-28.501453,0.0,2010138
1567,59153212,6335674,P,PDAR,2010138,d,49.504893,-28.501453,0.0,2010138
1568,59153308,6335674,P,MKAR,2010138,d,49.504893,-28.501453,0.0,2010138
1569,59155107,6335674,P,INK,2010138,d,49.504893,-28.501453,0.0,2010138
1570,59153787,6335805,Pg,TXAR,2010138,d,33.775326,-115.54308,0.0,2010138
1571,59154166,6336186,Pn,MJAR,2010138,d,43.924175,147.94012,0.0,2010138
1572,59154277,6336186,P,NVAR,2010138,d,43.924175,147.94012,0.0,2010138
1573,59154290,6336186,P,TXAR,2010138,d,43.924175,147.94012,0.0,2010138
1574,59154315,6336186,P,GERES,2010138,d,43.924175,147.94012,0.0,2010138
1575,59154317,6336186,P,ILAR,2010138,d,43.924175,147.94012,0.0,2010138
1576,59154324,6336186,P,MKAR,2010138,d,43.924175,147.94012,0.0,2010138
1577,59154341,6336186,P,FINES,2010138,d,43.924175,147.94012,0.0,2010138
1578,59154345,6336186,P,PDAR,2010138,d,43.924175,147.94012,0.0,2010138
1579,59154355,6336186,P,YKA,2010138,d,43.924175,147.94012,0.0,2010138
1580,59154362,6336186,P,NOA,2010138,d,43.924175,147.94012,0.0,2010138
1581,59154393,6336186,P,AKASG,2010138,d,43.924175,147.94012,0.0,2010138
1582,59155257,6336186,P,SONM,2010138,d,43.924175,147.94012,0.0,2010138
1583,59156845,6336186,P,CMAR,2010138,d,43.924175,147.94012,0.0,2010138
1584,59154726,6335906,Pn,PLCA,2010138,d,-34.110037,-72.37749,0.0,2010138
1585,59154759,6335906,P,LPAZ,2010138,d,-34.110037,-72.37749,0.0,2010138
1586,59154993,6335906,P,TORD,2010138,d,-34.110037,-72.37749,0.0,2010138
1587,59156721,6335906,P,SIV,2010138,d,-34.110037,-72.37749,0.0,2010138
1588,59156729,6335906,P,SNAA,2010138,d,-34.110037,-72.37749,0.0,2010138
1589,59156732,6335906,P,QSPA,2010138,d,-34.110037,-72.37749,0.0,2010138
1590,59155156,6336187,P,MKAR,2010138,d,12.497984,95.011664,0.0,2010138
1591,59155195,6336187,P,ZALV,2010138,d,12.497984,95.011664,0.0,2010138
1592,59155294,6336187,P,GERES,2010138,d,12.497984,95.011664,0.0,2010138
1593,59155297,6336187,P,STKA,2010138,d,12.497984,95.011664,0.0,2010138
1594,59155379,6336187,P,ILAR,2010138,d,12.497984,95.011664,0.0,2010138
1595,59155409,6336187,P,WRA,2010138,d,12.497984,95.011664,0.0,2010138
1596,59157569,6336187,P,KURK,2010138,d,12.497984,95.011664,0.0,2010138
1597,59158641,6336187,P,SONM,2010138,d,12.497984,95.011664,0.0,2010138
1598,59160427,6336187,P,AAK,2010138,d,12.497984,95.011664,0.0,2010138
1599,59155210,6335904,P,STKA,2010138,d,-18.903199,-177.38855,602.61686,2010138
1600,59155231,6335904,P,WRA,2010138,d,-18.903199,-177.38855,602.61686,2010138
