,Unnamed: 0,ARID,ORID,STA,PHASE,BELIEF,DELTA,SEAZ,ESAZ,TIMERES,TIMEDEF,AZRES,AZDEF,SLORES,SLODEF,EMARES,WGT,VMODEL,COMMID,LDDATE,ATIME,Unnamed: 0_idcx,STA_idcx,TIME,JDATE,STASSID,CHANID,CHAN,IPHASE,STYPE,DELTIM,AZIMUTH,DELAZ,SLOW,DELSLO,EMA,RECT,AMP,PER,LOGAT,CLIP,FM,SNR,QUAL,AUTH,COMMID_idcx,LDDATE_idcx,ORID_ugeb,LAT,LON,DEPTH,ORIGIN,EVID,MB,MS,ML,PHASE_ugeb,DELTA_ugeb,STA_ugeb,TIME_ugeb,IPHASE_ugeb,AZIMUTH_ugeb,DELTIM_ugeb,DELAZ_ugeb,JDATE_ugeb,STA_LAT,STA_LON,STATYPE,ONDATE,OFFDATE,Unnamed: 0_sel3org,LAT_sel3org,LON_sel3org,DEPTH_sel3org,TIME_sel3org,EVID_sel3org,JDATE_sel3org,NASS,NDEF,NDP,GRN,SRN,ETYPE,DEPDP,DTYPE,MB_sel3org,MBID,MS_sel3org,MSID,ML_sel3org,MLID,ALGORITHM,AUTH_sel3org,COMMID_sel3org,LDDATE_sel3org
2140,984336,59189950,6339369,AKTO,P,-1,23.166,184.28,3.07,-1.639,d,-7.6,d,3.72,d,-999,0.476,IASPEI,-1,5/20/2010 2:20,5/20/2010 2:20,1139784,AKTO,2010-05-19 19:46:50.925000,2010139,4426934,-1,Z1020,P,-,0.623,176.64,4.98,13.99,1.22,49.59,0.976,1.73,0.67,-999.0,-,-,6.92,-,,-1,2010-05-20 10:22:56.000000,6340362,27.418757,56.240432,0.0,2010-05-19 19:41:43.706690048,6339188,3.7034335,2.913661,3.9577668,P,23.023991,AKTO,2010-05-19 19:46:50.924999936,P,176.63828,0.62256686,4.9809691,2010139,50.4348,58.0164,ss,2005290.0,2286324.0,98767,27.2809,56.1256,0.0,2010-05-19 19:41:46.264050,6339188,2010139,13,12,0,353,29,-,-999.0,g,3.72,15322708,-999.0,-1,4.13,15322709,LocSAT,,-1,2010-05-20 02:20:16.000000
2141,984310,59189724,6339517,STKA,P,-1,37.439,82.19,243.99,0.545,d,2.3,d,2.12,d,-999,0.884,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139757,STKA,2010-05-19 21:38:34.875000,2010139,-1,-1,Z2040,P,-,0.12,84.52,4.45,10.25,0.8,35.46,0.99,2.29,0.33,-999.0,-,-,25.91,-,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,37.416465,STKA,2010-05-19 21:38:34.875000064,P,84.52191,0.12,4.4451484,2010139,-31.8743,141.5964,ss,2002337.0,2015034.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2142,984319,59189808,6339517,WRA,P,-1,44.193,99.11,262.06,-0.748,d,-2.4,d,0.47,d,-999,0.884,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139764,WRA,2010-05-19 21:39:27.675000,2010139,-1,-1,WR_127,P,-,0.12,96.46,0.78,7.64,0.1,-1.0,-1.0,2.82,0.25,-999.0,-,-,358.53,3,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,44.208281,WRA,2010-05-19 21:39:27.675000064,P,96.463098,0.12,0.77959762,2010139,-19.9426,134.3395,ar,1999182.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2143,984322,59189844,6339517,TXAR,P,-1,87.372,244.95,57.51,0.989,d,0.6,d,0.37,d,-999,0.772,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139766,TXAR,2010-05-19 21:43:56.900000,2010139,-1,-1,TX_037,P,-,0.12,215.8,5.48,6.8,0.65,25.09,0.956,0.75,0.5,-999.0,-,-,19.04,3,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,87.408209,TXAR,2010-05-19 21:43:56.900000000,P,215.79616,0.12,5.4797279,2010139,29.33426,-103.66768,ar,1995088.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2144,984324,59189851,6339517,VNDA,P,-1,57.943,21.9,184.96,0.046,d,-17.6,d,-0.19,d,-999,0.694,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139768,VNDA,2010-05-19 21:41:06.575000,2010139,-1,-1,Z1530,P,-,0.511,4.31,15.08,6.57,1.72,22.72,0.952,0.62,0.44,-999.0,-,-,8.52,-,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,57.828976,VNDA,2010-05-19 21:41:06.575000064,P,4.3075678,0.51126051,15.075854,2010139,-77.5139,161.8456,ss,2002352.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2145,984326,59189883,6339517,CMAR,P,-1,89.694,111.55,289.73,0.451,d,-12.5,d,0.11,d,-999,0.568,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139775,CMAR,2010-05-19 21:44:07.800000,2010139,-1,-1,CM_40,P,-,0.648,96.63,17.76,3.0,0.92,-1.0,-1.0,0.76,0.67,-999.0,-,-,6.6,2,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,89.763932,CMAR,2010-05-19 21:44:07.800000000,P,96.633485,0.64781408,17.762424,2010139,18.4576,98.94315,ar,1986198.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2146,984327,59189890,6339517,NVAR,P,-1,81.263,235.38,43.56,0.38,d,7.4,d,2.49,d,-999,0.728,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139776,NVAR,2010-05-19 21:43:26.450000,2010139,-1,-1,NV_036,P,-,0.386,228.54,13.98,8.86,2.15,26.66,0.758,0.92,0.5,-999.0,-,-,10.78,3,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,81.326137,NVAR,2010-05-19 21:43:26.450000128,P,228.54204,0.3856369,13.976325,2010139,38.4296,-118.3035,ar,1997260.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2147,984331,59189925,6339517,PDAR,P,-1,89.199,241.05,43.4,-0.023,d,31.3,d,-1.83,d,-999,0.683,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139779,PDAR,2010-05-19 21:44:04.250000,2010139,-1,-1,PD_026,P,-,0.329,195.26,41.62,1.42,1.01,1.84,0.878,1.19,0.5,-999.0,-,-,11.97,1,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,89.2628,PDAR,2010-05-19 21:44:04.249999872,P,195.25542,0.3293342,41.620776,2010139,42.76738,-109.5579,ar,1995196.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2148,984332,59189930,6339517,ILAR,P,-1,88.339,209.41,12.97,-1.187,d,-7.8,d,-0.1,d,-999,0.668,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139780,ILAR,2010-05-19 21:43:58.250000,2010139,-1,-1,IL_158,P,-,0.369,213.24,4.58,5.04,0.4,30.0,0.81,0.61,0.33,-999.0,-,-,11.12,2,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,88.446541,ILAR,2010-05-19 21:43:58.249999872,P,213.23789,0.36857284,4.5806281,2010139,64.77145,-146.88645,ar,1977091.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2149,984371,59190976,6339517,JAY,P,-1,43.623,117.24,288.71,0.501,d,41.4,d,-2.1,d,-999,0.756,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139824,JAY,2010-05-19 21:39:23.725000,2010139,-1,-1,Z2040,Pn,-,0.333,158.61,22.48,5.63,2.19,19.42,0.922,6.37,0.33,-999.0,-,-,11.89,-,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,43.691001,JAY,2010-05-19 21:39:23.724999936,Pn,158.61316,0.33310633,22.479554,2010139,-2.51427,140.70325,ss,2009336.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2150,984374,59190993,6339517,URZ,P,-1,18.18,13.46,191.26,-2.94,d,4.6,d,-6.94,d,-999,0.512,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139827,URZ,2010-05-19 21:35:44.777000,2010139,-1,-1,Z1530,P,-,0.637,18.05,122.44,2.14,3.75,7.35,0.953,6.42,0.44,-999.0,-,-,6.74,-,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,18.07142,URZ,2010-05-19 21:35:44.776999936,P,18.048533,0.63683056,122.4432,2010139,-38.2592,177.1109,ss,1990282.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2151,984375,59191028,6339517,RPZ,P,-1,24.821,24.02,198.34,1.597,d,-49.7,d,-4.48,d,-999,0.585,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139830,RPZ,2010-05-19 21:36:45.157000,2010139,-1,-1,Z1530,P,-,0.656,20.68,76.4,5.53,6.84,14.92,0.96,3.19,0.44,-999.0,-,-,6.5,-,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,24.71974,RPZ,2010-05-19 21:36:45.157000192,P,20.67995,0.65599959,76.399538,2010139,-43.7146,171.054,ss,2002035.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2152,984376,59191030,6339517,CTA,P,-1,33.081,96.82,264.32,0.191,d,-8.4,d,2.34,d,-999,0.852,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139831,CTA,2010-05-19 21:37:58.775000,2010139,-1,-1,Z1530,P,-,0.164,88.45,5.14,10.75,0.96,37.58,0.985,10.21,0.44,-999.0,-,-,16.3,-,,-1,2010-05-21 11:55:54.000000,6343204,-20.546979,-178.41474,588.00487,2010-05-19 21:32:09.672139776,6339316,3.5826602,-999.0,-999.0,P,33.101816,CTA,2010-05-19 21:37:58.775000064,P,88.453024,0.1640832,5.1395743,2010139,-20.0876,146.25,ss,2003305.0,2286324.0,98773,-20.4289,-178.449,584.88,2010-05-19 21:32:09.797850,6339316,2010139,13,13,0,181,13,-,-999.0,f,3.55,15322953,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:00:25.000000
2153,984311,59189729,6339518,MKAR,P,-1,50.076,153.34,342.04,-0.176,d,16.4,d,-0.91,d,-999,0.739,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139758,MKAR,2010-05-19 21:37:55.325000,2010139,4426923,-1,MK_022,P,-,0.12,169.73,12.5,6.66,1.45,34.17,0.972,1.18,0.5,-999.0,-,-,23.66,3,,-1,2010-05-21 11:57:32.000000,6343205,-1.975654,100.2888,0.0,2010-05-19 21:28:50.683609856,6339317,3.8195759,-999.0,-999.0,P,51.083973,MKAR,2010-05-19 21:37:55.324999936,P,169.73413,0.12,12.501648,2010139,46.79368,82.29057,ar,2000092.0,2286324.0,98774,-0.263967,102.418,59.7308,2010-05-19 21:29:06.718550,6339317,2010139,11,6,0,274,24,-,-999.0,f,3.67,15322954,-999.0,-1,3.03,15322955,LocSAT,,-1,2010-05-20 04:00:25.000000
2154,984315,59189766,6339518,ZALV,P,-1,55.962,158.6,347.54,0.383,d,15.7,d,-1.19,d,-999,0.705,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139759,ZALV,2010-05-19 21:38:39.050000,2010139,-1,-1,ZA_005,P,-,0.282,174.29,14.37,5.96,1.49,-1.0,-1.0,1.9,0.67,-999.0,-,-,13.08,1,,-1,2010-05-21 11:57:32.000000,6343205,-1.975654,100.2888,0.0,2010-05-19 21:28:50.683609856,6339317,3.8195759,-999.0,-999.0,P,57.198439,ZALV,2010-05-19 21:38:39.049999872,P,174.28941,0.28197746,14.372015,2010139,53.94805,84.81878,ar,2006286.0,2286324.0,98774,-0.263967,102.418,59.7308,2010-05-19 21:29:06.718550,6339317,2010139,11,6,0,274,24,-,-999.0,f,3.67,15322954,-999.0,-1,3.03,15322955,LocSAT,,-1,2010-05-20 04:00:25.000000
2155,984316,59189805,6339518,WRA,P,-1,36.866,298.2,123.99,-1.291,d,-0.6,d,0.03,d,-999,0.731,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139763,WRA,2010-05-19 21:36:08.125000,2010139,4426928,-1,WR_100,P,-,0.12,301.24,1.09,9.5,0.18,-1.0,-1.0,0.51,0.33,-999.0,-,-,22.08,3,,-1,2010-05-21 11:57:32.000000,6343205,-1.975654,100.2888,0.0,2010-05-19 21:28:50.683609856,6339317,3.8195759,-999.0,-999.0,P,37.756738,WRA,2010-05-19 21:36:08.124999936,P,301.23733,0.12,1.0857128,2010139,-19.9426,134.3395,ar,1999182.0,2286324.0,98774,-0.263967,102.418,59.7308,2010-05-19 21:29:06.718550,6339317,2010139,11,6,0,274,24,-,-999.0,f,3.67,15322954,-999.0,-1,3.03,15322955,LocSAT,,-1,2010-05-20 04:00:25.000000
2156,984373,59190982,6339518,PSI,Pn,-1,4.565,130.03,310.1,0.002,d,22.2,d,-4.23,d,-999,0.322,IASPEI,-1,5/20/2010 4:00,5/20/2010 4:00,1139826,PSI,2010-05-19 21:30:11.200000,2010139,-1,-1,Z1020,P,-,0.888,152.26,11.33,9.47,1.87,32.98,0.943,3.08,0.67,-999.0,-,-,4.21,-,,-1,2010-05-21 11:57:32.000000,6343205,-1.975654,100.2888,0.0,2010-05-19 21:28:50.683609856,6339317,3.8195759,-999.0,-999.0,Pn,4.8360791,PSI,2010-05-19 21:30:11.200000000,P,152.26024,0.88812653,11.334936,2010139,2.6952,98.924,ss,2005320.0,2286324.0,98774,-0.263967,102.418,59.7308,2010-05-19 21:29:06.718550,6339317,2010139,11,6,0,274,24,-,-999.0,f,3.67,15322954,-999.0,-1,3.03,15322955,LocSAT,,-1,2010-05-20 04:00:25.000000
2157,984342,59190208,6339357,MKAR,P,-1,60.269,97.23,314.67,-0.282,d,-4.4,d,-2.0,d,-999,0.537,IASPEI,-1,5/20/2010 4:40,5/20/2010 4:40,1139794,MKAR,2010-05-19 22:19:48.975000,2010139,-1,-1,MK_020,P,-,0.713,92.86,23.26,4.86,1.96,52.34,0.873,0.29,0.5,-999.0,-,-,5.84,3,,-1,2010-05-20 13:17:02.000000,6340697,16.545791,146.16037,0.0,2010-05-19 22:09:38.682210048,6339357,3.5161891,-999.0,4.0232976,P,60.273184,MKAR,2010-05-19 22:19:48.974999808,P,92.862405,0.71323314,23.262925,2010139,46.79368,82.29057,ar,2000092.0,2286324.0,98766,16.6813,146.294,0.0,2010-05-19 22:09:38.924620,6339357,2010139,11,4,0,216,18,-,-999.0,g,3.69,15322685,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:40:19.000000
2158,984343,59190211,6339357,CMAR,P,-1,45.078,84.62,279.61,0.073,d,-8.8,d,-0.63,d,-999,0.539,IASPEI,-1,5/20/2010 4:40,5/20/2010 4:40,1139795,CMAR,2010-05-19 22:17:55.550000,2010139,-1,-1,CM_04,P,-,0.607,63.5,9.16,6.1,0.97,-1.0,-1.0,1.71,0.89,-999.0,-,-,7.13,3,,-1,2010-05-20 13:17:02.000000,6340697,16.545791,146.16037,0.0,2010-05-19 22:09:38.682210048,6339357,3.5161891,-999.0,4.0232976,P,44.974803,CMAR,2010-05-19 22:17:55.549999872,P,63.5045,0.60685442,9.1614163,2010139,18.4576,98.94315,ar,1986198.0,2286324.0,98766,16.6813,146.294,0.0,2010-05-19 22:09:38.924620,6339357,2010139,11,4,0,216,18,-,-999.0,g,3.69,15322685,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:40:19.000000
2159,984344,59190216,6339357,KSRS,P,-1,26.295,136.9,325.43,0.265,d,10.6,d,2.82,d,-999,0.457,IASPEI,-1,5/20/2010 4:40,5/20/2010 4:40,1139796,KSRS,2010-05-19 22:15:16.500000,2010139,-1,-1,KS_05,Pn,-,0.886,147.48,9.72,11.87,2.01,89.35,0.9,1.29,0.89,-999.0,-,-,4.23,3,,-1,2010-05-20 13:17:02.000000,6340697,16.545791,146.16037,0.0,2010-05-19 22:09:38.682210048,6339357,3.5161891,-999.0,4.0232976,P,26.334147,KSRS,2010-05-19 22:15:16.500000000,Pn,147.48249,0.88579092,9.722861,2010139,37.44209,127.88452,ar,2002017.0,2286324.0,98766,16.6813,146.294,0.0,2010-05-19 22:09:38.924620,6339357,2010139,11,4,0,216,18,-,-999.0,g,3.69,15322685,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:40:19.000000
2160,984345,59190250,6339357,ILAR,P,-1,65.201,256.07,25.72,0.018,d,0.7,d,-0.12,d,-999,0.506,IASPEI,-1,5/20/2010 4:40,5/20/2010 4:40,1139797,ILAR,2010-05-19 22:20:21.850000,2010139,-1,-1,IL_173,P,-,0.855,255.95,6.39,5.56,0.62,35.65,0.821,0.16,0.33,-999.0,-,-,4.49,3,,-1,2010-05-20 13:17:02.000000,6340697,16.545791,146.16037,0.0,2010-05-19 22:09:38.682210048,6339357,3.5161891,-999.0,4.0232976,P,65.377416,ILAR,2010-05-19 22:20:21.849999872,P,255.95087,0.8547653,6.3869989,2010139,64.77145,-146.88645,ar,1977091.0,2286324.0,98766,16.6813,146.294,0.0,2010-05-19 22:09:38.924620,6339357,2010139,11,4,0,216,18,-,-999.0,g,3.69,15322685,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 04:40:19.000000
2161,984346,59190318,6339379,STKA,P,-1,32.408,312.88,141.02,-2.33,d,-3.2,d,-1.01,d,-999,0.485,IASPEI,-1,5/20/2010 5:00,5/20/2010 5:00,1139798,STKA,2010-05-19 22:30:18.225000,2010139,-1,-1,Z2040,Pn,-,0.945,309.73,14.99,7.69,2.01,26.41,0.935,0.36,0.33,-999.0,-,-,3.79,-,,-1,2010-05-20 13:24:04.000000,6340733,-7.2432022,120.20025,557.37797,2010-05-19 22:24:40.600470016,6339379,2.5425486,-999.0,-999.0,P,31.59881,STKA,2010-05-19 22:30:18.224999936,Pn,309.72622,0.94545446,14.991852,2010139,-31.8743,141.5964,ss,2002337.0,2015034.0,98769,-7.71588,118.251,130.0,2010-05-19 22:24:02.972980,6339379,2010139,3,3,0,279,24,-,-999.0,g,3.16,15322724,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 05:00:23.000000
2162,984347,59190359,6339379,WRA,P,-1,19.769,305.7,129.57,1.682,d,7.3,d,-1.38,d,-999,0.514,IASPEI,-1,5/20/2010 5:00,5/20/2010 5:00,1139799,WRA,2010-05-19 22:28:23.700000,2010139,-1,-1,WR_68,P,-,0.462,314.7,0.97,10.74,0.18,-1.0,-1.0,0.43,0.44,-999.0,-,-,9.34,3,,-1,2010-05-20 13:24:04.000000,6340733,-7.2432022,120.20025,557.37797,2010-05-19 22:24:40.600470016,6339379,2.5425486,-999.0,-999.0,P,18.639547,WRA,2010-05-19 22:28:23.700000000,P,314.70296,0.462247,0.97094363,2010139,-19.9426,134.3395,ar,1999182.0,2286324.0,98769,-7.71588,118.251,130.0,2010-05-19 22:24:02.972980,6339379,2010139,3,3,0,279,24,-,-999.0,g,3.16,15322724,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 05:00:23.000000
2163,984350,59190400,6339379,MKAR,P,-1,62.983,139.21,333.07,0.391,d,26.8,d,0.38,d,-999,0.513,IASPEI,-1,5/20/2010 5:00,5/20/2010 5:00,1139802,MKAR,2010-05-19 22:34:16.800000,2010139,-1,-1,MK_022,P,-,0.936,138.99,13.31,6.17,1.56,19.65,0.784,0.21,0.5,-999.0,-,-,3.85,3,,-1,2010-05-20 13:24:04.000000,6340733,-7.2432022,120.20025,557.37797,2010-05-19 22:24:40.600470016,6339379,2.5425486,-999.0,-999.0,P,63.461044,MKAR,2010-05-19 22:34:16.800000000,P,138.99103,0.93585251,13.312316,2010139,46.79368,82.29057,ar,2000092.0,2286324.0,98769,-7.71588,118.251,130.0,2010-05-19 22:24:02.972980,6339379,2010139,3,3,0,279,24,-,-999.0,g,3.16,15322724,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 05:00:23.000000
2164,984358,59190698,6339646,STKA,P,-1,38.824,77.62,240.43,0.599,d,16.8,d,1.64,d,-999,0.816,IASPEI,-1,5/20/2010 5:20,5/20/2010 5:20,1139808,STKA,2010-05-19 23:03:03.675000,2010139,4426970,-1,Z1530,P,-,0.225,94.39,3.37,9.81,0.58,33.88,0.995,2.5,0.44,-999.0,-,-,14.54,-,,-1,2010-05-21 12:17:07.000000,6343236,-17.599174,-178.68161,543.37188,2010-05-19 22:56:26.185800192,6339462,3.4313842,-999.0,-999.0,P,38.550026,STKA,2010-05-19 23:03:03.675000064,P,94.389819,0.22521463,3.3659395,2010139,-31.8743,141.5964,ss,2002337.0,2015034.0,98780,-17.2716,-178.545,423.458,2010-05-19 22:56:16.437560,6339462,2010139,16,12,0,181,13,-,-999.0,f,3.46,15323192,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 05:20:14.000000
2165,984360,59190713,6339646,VNDA,P,-1,61.065,21.49,184.78,-0.298,d,-40.6,d,-0.17,d,-999,0.697,IASPEI,-1,5/20/2010 5:20,5/20/2010 5:20,1139809,VNDA,2010-05-19 23:05:45.950000,2010139,-1,-1,Z1530,P,-,0.505,340.93,12.37,6.46,1.39,22.34,0.969,0.47,0.44,-999.0,-,-,8.62,-,,-1,2010-05-21 12:17:07.000000,6343236,-17.599174,-178.68161,543.37188,2010-05-19 22:56:26.185800192,6339462,3.4313842,-999.0,-999.0,P,60.729218,VNDA,2010-05-19 23:05:45.950000128,P,340.92619,0.50515207,12.368857,2010139,-77.5139,161.8456,ss,2002352.0,2286324.0,98780,-17.2716,-178.545,423.458,2010-05-19 22:56:16.437560,6339462,2010139,16,12,0,181,13,-,-999.0,f,3.46,15323192,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 05:20:14.000000
2166,984361,59190717,6339646,TXAR,P,-1,85.766,247.65,57.7,0.81,d,1.9,d,-0.41,d,-999,0.736,IASPEI,-1,5/20/2010 5:20,5/20/2010 5:20,1139810,TXAR,2010-05-19 23:08:10.775000,2010139,-1,-1,TX_030,P,-,0.198,216.35,6.61,6.09,0.7,18.88,0.961,0.93,0.5,-999.0,-,-,15.3,3,,-1,2010-05-21 12:17:07.000000,6343236,-17.599174,-178.68161,543.37188,2010-05-19 22:56:26.185800192,6339462,3.4313842,-999.0,-999.0,P,86.050214,TXAR,2010-05-19 23:08:10.775000064,P,216.3509,0.19793798,6.6100647,2010139,29.33426,-103.66768,ar,1995088.0,2286324.0,98780,-17.2716,-178.545,423.458,2010-05-19 22:56:16.437560,6339462,2010139,16,12,0,181,13,-,-999.0,f,3.46,15323192,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 05:20:14.000000
2167,984362,59190750,6339646,CMAR,P,-1,88.549,108.63,289.71,1.257,d,-0.5,d,-1.17,d,-999,0.538,IASPEI,-1,5/20/2010 5:20,5/20/2010 5:20,1139811,CMAR,2010-05-19 23:08:22.593060,2010139,-1,-1,CM_40,P,-,0.742,123.69,37.75,2.06,1.33,-1.0,-1.0,0.95,0.67,-999.0,-,-,5.53,3,,-1,2010-05-21 12:17:07.000000,6343236,-17.599174,-178.68161,543.37188,2010-05-19 22:56:26.185800192,6339462,3.4313842,-999.0,-999.0,P,88.535836,CMAR,2010-05-19 23:08:22.593060096,P,123.69007,0.7424464,37.746963,2010139,18.4576,98.94315,ar,1986198.0,2286324.0,98780,-17.2716,-178.545,423.458,2010-05-19 22:56:16.437560,6339462,2010139,16,12,0,181,13,-,-999.0,f,3.46,15323192,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 05:20:14.000000
2168,984363,59190758,6339646,NVAR,P,-1,79.058,237.65,43.98,0.508,d,7.0,d,2.38,d,-999,0.777,IASPEI,-1,5/20/2010 5:20,5/20/2010 5:20,1139812,NVAR,2010-05-19 23:07:36.275000,2010139,-1,-1,NV_036,P,-,0.294,230.31,8.88,8.91,1.38,18.96,0.947,0.85,0.5,-999.0,-,-,12.79,3,,-1,2010-05-21 12:17:07.000000,6343236,-17.599174,-178.68161,543.37188,2010-05-19 22:56:26.185800192,6339462,3.4313842,-999.0,-999.0,P,79.382969,NVAR,2010-05-19 23:07:36.275000064,P,230.31255,0.29402966,8.8762173,2010139,38.4296,-118.3035,ar,1997260.0,2286324.0,98780,-17.2716,-178.545,423.458,2010-05-19 22:56:16.437560,6339462,2010139,16,12,0,181,13,-,-999.0,f,3.46,15323192,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 05:20:14.000000
